antibiotic,auroc,f1,split,hamming_loss,jaccard_score
Ciprofloxacin,0.8195657002272299,0.5699658703071673,random_seed4,0.25057121096725055,0.26881188118811883
Cotrimoxazole,0.6826343690951081,0.32038834951456313,random_seed4,0.25057121096725055,0.26881188118811883
Ceftriaxone,0.8891821243653546,0.5985037406483791,random_seed4,0.25057121096725055,0.26881188118811883
Amoxicillin-Clavulanic acid,0.634980288124977,0.15897435897435896,random_seed4,0.25057121096725055,0.26881188118811883
Ampicillin-Amoxicillin,0.6920465405198777,0.7059538274605103,random_seed4,0.25057121096725055,0.26881188118811883
