antibiotic,auroc,f1,split,hamming_loss,jaccard_score
Penicillin,0.7372811171660879,0.8394781622234827,random_seed4,0.15891181988742964,0.5726704190118824
Erythromycin,0.711455497382199,0.10784313725490197,random_seed4,0.15891181988742964,0.5726704190118824
Clindamycin,0.7430262671106178,0.03550295857988166,random_seed4,0.15891181988742964,0.5726704190118824
Oxacillin,0.9000381263616558,0.7130434782608696,random_seed4,0.15891181988742964,0.5726704190118824
Ciprofloxacin,0.7775512609820198,0.4444444444444444,random_seed4,0.15891181988742964,0.5726704190118824
