antibiotic,auroc,f1,split,hamming_loss,jaccard_score
Ceftriaxone,0.8239534999750536,0.5303867403314917,random_seed4,0.15531628532974429,0.0452445042620009
Tobramycin,0.7850885034865009,0.18181818181818182,random_seed4,0.15531628532974429,0.0452445042620009
Piperacillin-Tazobactam,0.7387565792902183,0.2222222222222222,random_seed4,0.15531628532974429,0.0452445042620009
Ciprofloxacin,0.690088807538472,0.22598870056497175,random_seed4,0.15531628532974429,0.0452445042620009
Cotrimoxazole,0.7112056057974486,0.25688073394495414,random_seed4,0.15531628532974429,0.0452445042620009
