antibiotic,auroc,f1,split,hamming_loss,jaccard_score,jaccard_score_zd1,exact_match_ratio,restricted_jaccard
Piperacillin-Tazobactam,0.6009199134199134,0.0,random_seed6,0.09529243937232525,0.0021398002853067048,0.761055634807418,0.760342368045649,0.008875739644970414
Meropenem,0.6160383386581469,0.02631578947368421,random_seed6,0.09529243937232525,0.0021398002853067048,0.761055634807418,0.760342368045649,0.008875739644970414
Ciprofloxacin,0.6891797341235543,0.02531645569620253,random_seed6,0.09529243937232525,0.0021398002853067048,0.761055634807418,0.760342368045649,0.008875739644970414
Ceftazidime,0.6091188524590164,0.0,random_seed6,0.09529243937232525,0.0021398002853067048,0.761055634807418,0.760342368045649,0.008875739644970414
Cefepime,0.6448390308662463,0.0425531914893617,random_seed6,0.09529243937232525,0.0021398002853067048,0.761055634807418,0.760342368045649,0.008875739644970414
