antibiotic,auroc,f1,split,order_name,hamming_loss,jaccard_score,all_zero_frac
Oxacillin,0.9000381263616558,0.7130434782608696,random_seed4,misseeded_oxacillin,0.15196998123827393,0.5641494684177611,0.13227016885553472
Erythromycin,0.7349349289454001,0.2171945701357466,random_seed4,misseeded_oxacillin,0.15196998123827393,0.5641494684177611,0.13227016885553472
Clindamycin,0.6153970335990313,0.20430107526881722,random_seed4,misseeded_oxacillin,0.15196998123827393,0.5641494684177611,0.13227016885553472
Penicillin,0.7433299931824318,0.8371278458844134,random_seed4,misseeded_oxacillin,0.15196998123827393,0.5641494684177611,0.13227016885553472
Ciprofloxacin,0.7736854513809436,0.48847926267281105,random_seed4,misseeded_oxacillin,0.15196998123827393,0.5641494684177611,0.13227016885553472
