antibiotic,auroc,f1,split,hamming_loss,jaccard_score
Penicillin,0.7213376367222522,0.8239355581127733,random_seed8,0.1622889305816135,0.543511569731082
Erythromycin,0.7299912214697768,0.1111111111111111,random_seed8,0.1622889305816135,0.543511569731082
Clindamycin,0.7192993884124055,0.0641025641025641,random_seed8,0.1622889305816135,0.543511569731082
Oxacillin,0.9001857307544512,0.6894586894586895,random_seed8,0.1622889305816135,0.543511569731082
Ciprofloxacin,0.7919663620139528,0.3904761904761905,random_seed8,0.1622889305816135,0.543511569731082
