antibiotic,auroc,f1,split,hamming_loss,jaccard_score
Ceftriaxone,0.7996347801657535,0.42758620689655175,random_seed1,0.13808882907133244,0.02954239569313593
Tobramycin,0.8165390988716168,0.13953488372093023,random_seed1,0.13808882907133244,0.02954239569313593
Piperacillin-Tazobactam,0.706347737577496,0.18333333333333332,random_seed1,0.13808882907133244,0.02954239569313593
Ciprofloxacin,0.6461126682322046,0.18543046357615894,random_seed1,0.13808882907133244,0.02954239569313593
Cotrimoxazole,0.6653139839131699,0.20118343195266272,random_seed1,0.13808882907133244,0.02954239569313593
