antibiotic,auroc,f1,split,hamming_loss,jaccard_score
Penicillin,0.7632361689470555,0.8501702610669694,random_seed2,0.1574108818011257,0.5613977485928706
Erythromycin,0.6768511730205278,0.1619047619047619,random_seed2,0.1574108818011257,0.5613977485928706
Clindamycin,0.7349015156292699,0.11834319526627218,random_seed2,0.1574108818011257,0.5613977485928706
Oxacillin,0.9005843961502314,0.7311827956989247,random_seed2,0.1574108818011257,0.5613977485928706
Ciprofloxacin,0.7947660948437347,0.34782608695652173,random_seed2,0.1574108818011257,0.5613977485928706
