antibiotic,auroc,f1,split,hamming_loss,jaccard_score,jaccard_score_zd1,exact_match_ratio,restricted_jaccard
Piperacillin-Tazobactam,0.5667752442996743,0.0,random_seed0,0.0978601997146933,0.0014265335235378032,0.7574893009985735,0.7574893009985735,0.0058823529411764705
Meropenem,0.6319504465571881,0.0,random_seed0,0.0978601997146933,0.0014265335235378032,0.7574893009985735,0.7574893009985735,0.0058823529411764705
Ciprofloxacin,0.6755760907708503,0.023529411764705882,random_seed0,0.0978601997146933,0.0014265335235378032,0.7574893009985735,0.7574893009985735,0.0058823529411764705
Ceftazidime,0.6103855896425556,0.0,random_seed0,0.0978601997146933,0.0014265335235378032,0.7574893009985735,0.7574893009985735,0.0058823529411764705
Cefepime,0.6650907715582451,0.0,random_seed0,0.0978601997146933,0.0014265335235378032,0.7574893009985735,0.7574893009985735,0.0058823529411764705
