antibiotic,auroc,f1,split,hamming_loss,jaccard_score
Ceftriaxone,0.8021080800633515,0.3724137931034483,random_seed3,0.13216689098250337,0.03384925975773889
Tobramycin,0.7732540861812778,0.20253164556962025,random_seed3,0.13216689098250337,0.03384925975773889
Piperacillin-Tazobactam,0.7232657077533066,0.29457364341085274,random_seed3,0.13216689098250337,0.03384925975773889
Ciprofloxacin,0.7526906008344184,0.18439716312056736,random_seed3,0.13216689098250337,0.03384925975773889
Cotrimoxazole,0.6996065125703919,0.22485207100591717,random_seed3,0.13216689098250337,0.03384925975773889
