antibiotic,auroc,f1,split,hamming_loss,jaccard_score
Penicillin,0.7397551592402171,0.8410138248847926,random_seed7,0.15797373358348968,0.5479049405878674
Erythromycin,0.7192086749671018,0.12,random_seed7,0.15797373358348968,0.5479049405878674
Clindamycin,0.728006748614124,0.06493506493506493,random_seed7,0.15797373358348968,0.5479049405878674
Oxacillin,0.9162153449387492,0.6588235294117647,random_seed7,0.15797373358348968,0.5479049405878674
Ciprofloxacin,0.7844221513168569,0.3867924528301887,random_seed7,0.15797373358348968,0.5479049405878674
