antibiotic,auroc,f1,split,hamming_loss,jaccard_score
Ciprofloxacin,0.817091684434968,0.5342960288808665,random_seed5,0.24265041888804265,0.26920538207666916
Cotrimoxazole,0.6813815286143767,0.351575456053068,random_seed5,0.24265041888804265,0.26920538207666916
Ceftriaxone,0.8795055212167511,0.6070460704607046,random_seed5,0.24265041888804265,0.26920538207666916
Amoxicillin-Clavulanic acid,0.6428236340595603,0.17616580310880828,random_seed5,0.24265041888804265,0.26920538207666916
Ampicillin-Amoxicillin,0.6768194197750148,0.7058103975535168,random_seed5,0.24265041888804265,0.26920538207666916
