antibiotic,auroc,f1,split,order_name,hamming_loss,jaccard_score,all_zero_frac
Ciprofloxacin,0.681704260651629,0.38095238095238093,temporal,misseeded_ciprofloxacin,0.1568480300187617,0.5409318323952471,0.1200750469043152
Erythromycin,0.5979679179326343,0.06557377049180328,temporal,misseeded_ciprofloxacin,0.1568480300187617,0.5409318323952471,0.1200750469043152
Clindamycin,0.5469254923480276,0.05263157894736842,temporal,misseeded_ciprofloxacin,0.1568480300187617,0.5409318323952471,0.1200750469043152
Oxacillin,0.8221444479796373,0.5896414342629482,temporal,misseeded_ciprofloxacin,0.1568480300187617,0.5409318323952471,0.1200750469043152
Penicillin,0.7085680975000868,0.823045267489712,temporal,misseeded_ciprofloxacin,0.1568480300187617,0.5409318323952471,0.1200750469043152
