antibiotic,auroc,f1,split,order_name,hamming_loss,jaccard_score,jaccard_score_zd1,exact_match_ratio,restricted_jaccard,all_zero_frac,chain_baseline_agreement
Ciprofloxacin,0.6696104807579834,0.0,random_seed2,reverse_order,0.09044222539229672,0.0,0.7674750356633381,0.7674750356633381,0.0,1.0,0.9900142653352354
Meropenem,0.6040276687598115,0.0,random_seed2,reverse_order,0.09044222539229672,0.0,0.7674750356633381,0.7674750356633381,0.0,1.0,0.9900142653352354
Ceftazidime,0.5983456408495048,0.0,random_seed2,reverse_order,0.09044222539229672,0.0,0.7674750356633381,0.7674750356633381,0.0,1.0,0.9900142653352354
Cefepime,0.535070214338507,0.0,random_seed2,reverse_order,0.09044222539229672,0.0,0.7674750356633381,0.7674750356633381,0.0,1.0,0.9900142653352354
Piperacillin-Tazobactam,0.5780830670926518,0.0,random_seed2,reverse_order,0.09044222539229672,0.0,0.7674750356633381,0.7674750356633381,0.0,1.0,0.9900142653352354
