antibiotic,auroc,f1,split,hamming_loss,jaccard_score,jaccard_score_zd1,exact_match_ratio,restricted_jaccard
Piperacillin-Tazobactam,0.5976556158067344,0.0,random_seed1,0.11098430813124108,0.001783166904422254,0.7407275320970043,0.7403708987161198,0.006868131868131868
Meropenem,0.616572757003822,0.0,random_seed1,0.11098430813124108,0.001783166904422254,0.7407275320970043,0.7403708987161198,0.006868131868131868
Ciprofloxacin,0.6983420379263208,0.041237113402061855,random_seed1,0.11098430813124108,0.001783166904422254,0.7407275320970043,0.7403708987161198,0.006868131868131868
Ceftazidime,0.5868288799323281,0.0,random_seed1,0.11098430813124108,0.001783166904422254,0.7407275320970043,0.7403708987161198,0.006868131868131868
Cefepime,0.6714203675344563,0.0,random_seed1,0.11098430813124108,0.001783166904422254,0.7407275320970043,0.7403708987161198,0.006868131868131868
