antibiotic,auroc,f1,split,order_name,hamming_loss,jaccard_score,all_zero_frac
Ceftriaxone,0.8616651133892513,0.5539358600583091,temporal,option_d,0.2789032749428789,0.15137090632140138,0.6534653465346535
Ciprofloxacin,0.7621164702097167,0.452755905511811,temporal,option_d,0.2789032749428789,0.15137090632140138,0.6534653465346535
Ampicillin-Amoxicillin,0.621921636871803,0.5134914145543745,temporal,option_d,0.2789032749428789,0.15137090632140138,0.6534653465346535
Cotrimoxazole,0.6205624278852604,0.3258785942492013,temporal,option_d,0.2789032749428789,0.15137090632140138,0.6534653465346535
Amoxicillin-Clavulanic acid,0.5750941096740758,0.13544018058690746,temporal,option_d,0.2789032749428789,0.15137090632140138,0.6534653465346535
