antibiotic,auroc,f1,split,hamming_loss,jaccard_score,jaccard_score_zd1,exact_match_ratio,restricted_jaccard
Piperacillin-Tazobactam,0.6087189805499664,0.02666666666666667,random_seed4,0.09158345221112696,0.0010699001426533524,0.7671184022824536,0.7660485021398002,0.004658385093167702
Meropenem,0.6299298166176138,0.0,random_seed4,0.09158345221112696,0.0010699001426533524,0.7671184022824536,0.7660485021398002,0.004658385093167702
Ciprofloxacin,0.7047023043630833,0.0,random_seed4,0.09158345221112696,0.0010699001426533524,0.7671184022824536,0.7660485021398002,0.004658385093167702
Ceftazidime,0.5644570381819223,0.0,random_seed4,0.09158345221112696,0.0010699001426533524,0.7671184022824536,0.7660485021398002,0.004658385093167702
Cefepime,0.6515221938182664,0.05,random_seed4,0.09158345221112696,0.0010699001426533524,0.7671184022824536,0.7660485021398002,0.004658385093167702
