antibiotic,auroc,f1,split,hamming_loss,jaccard_score
Ciprofloxacin,0.8204767517013267,0.571900826446281,random_seed9,0.25224676313785227,0.2778116273165778
Cotrimoxazole,0.6881458297290072,0.3198707592891761,random_seed9,0.25224676313785227,0.2778116273165778
Ceftriaxone,0.8783732656444547,0.5915492957746479,random_seed9,0.25224676313785227,0.2778116273165778
Amoxicillin-Clavulanic acid,0.6533828336776026,0.17543859649122806,random_seed9,0.25224676313785227,0.2778116273165778
Ampicillin-Amoxicillin,0.6780311761655046,0.7232299590403745,random_seed9,0.25224676313785227,0.2778116273165778
