antibiotic,auroc,f1,split,hamming_loss,jaccard_score,jaccard_score_zd1,exact_match_ratio,restricted_jaccard
Piperacillin-Tazobactam,0.6290040294680288,0.025,random_seed7,0.09500713266761769,0.0007132667617689016,0.753922967189729,0.7532097004279601,0.0029239766081871343
Meropenem,0.5816034359341445,0.029850746268656716,random_seed7,0.09500713266761769,0.0007132667617689016,0.753922967189729,0.7532097004279601,0.0029239766081871343
Ciprofloxacin,0.6102327391058291,0.0,random_seed7,0.09500713266761769,0.0007132667617689016,0.753922967189729,0.7532097004279601,0.0029239766081871343
Ceftazidime,0.6260773351968321,0.0,random_seed7,0.09500713266761769,0.0007132667617689016,0.753922967189729,0.7532097004279601,0.0029239766081871343
Cefepime,0.7240046246116049,0.0,random_seed7,0.09500713266761769,0.0007132667617689016,0.753922967189729,0.7532097004279601,0.0029239766081871343
