antibiotic,auroc,f1,split,hamming_loss,jaccard_score
Ceftriaxone,0.8174692954104719,0.46835443037974683,random_seed5,0.15074024226110364,0.039412292507851054
Tobramycin,0.8084181865652158,0.12903225806451613,random_seed5,0.15074024226110364,0.039412292507851054
Piperacillin-Tazobactam,0.7377668308702792,0.19834710743801653,random_seed5,0.15074024226110364,0.039412292507851054
Ciprofloxacin,0.7036443316803137,0.18072289156626506,random_seed5,0.15074024226110364,0.039412292507851054
Cotrimoxazole,0.6763894000736105,0.22857142857142856,random_seed5,0.15074024226110364,0.039412292507851054
