antibiotic,auroc,f1,split,order_name,hamming_loss,jaccard_score,all_zero_frac
Ciprofloxacin,0.7633988355167395,0.43349753694581283,random_seed9,misseeded_ciprofloxacin,0.14709193245778612,0.5635866166353971,0.1303939962476548
Erythromycin,0.7009205856255546,0.1477832512315271,random_seed9,misseeded_ciprofloxacin,0.14709193245778612,0.5635866166353971,0.1303939962476548
Clindamycin,0.5877630822311674,0.1625,random_seed9,misseeded_ciprofloxacin,0.14709193245778612,0.5635866166353971,0.1303939962476548
Oxacillin,0.8954724356743153,0.6744868035190615,random_seed9,misseeded_ciprofloxacin,0.14709193245778612,0.5635866166353971,0.1303939962476548
Penicillin,0.7689379908134539,0.8539848749272833,random_seed9,misseeded_ciprofloxacin,0.14709193245778612,0.5635866166353971,0.1303939962476548
