antibiotic,auroc,f1,split,hamming_loss,jaccard_score
Ciprofloxacin,0.8352367016505203,0.5917355371900826,random_seed3,0.24493526275704494,0.27876364559532874
Cotrimoxazole,0.7032889016930666,0.33914421553090335,random_seed3,0.24493526275704494,0.27876364559532874
Ceftriaxone,0.8946710340941111,0.6095238095238096,random_seed3,0.24493526275704494,0.27876364559532874
Amoxicillin-Clavulanic acid,0.6609376422394173,0.2113022113022113,random_seed3,0.24493526275704494,0.27876364559532874
Ampicillin-Amoxicillin,0.7038410339569668,0.7199511897498475,random_seed3,0.24493526275704494,0.27876364559532874
