antibiotic,auroc,f1,split,hamming_loss,jaccard_score
Penicillin,0.729136639625171,0.8425287356321839,random_seed1,0.15778611632270167,0.5550500312695436
Erythromycin,0.7144086557579427,0.17511520737327188,random_seed1,0.15778611632270167,0.5550500312695436
Clindamycin,0.685104093095214,0.11299435028248588,random_seed1,0.15778611632270167,0.5550500312695436
Oxacillin,0.8997682282761503,0.6878612716763006,random_seed1,0.15778611632270167,0.5550500312695436
Ciprofloxacin,0.7760534764549658,0.42790697674418604,random_seed1,0.15778611632270167,0.5550500312695436
