antibiotic,auroc,f1,split,hamming_loss,jaccard_score
Ciprofloxacin,0.8423478482302011,0.5804195804195804,random_seed8,0.23594821020563594,0.2730769230769231
Cotrimoxazole,0.6799564888384413,0.3415435139573071,random_seed8,0.23594821020563594,0.2730769230769231
Ceftriaxone,0.8842501278398714,0.6142131979695431,random_seed8,0.23594821020563594,0.2730769230769231
Amoxicillin-Clavulanic acid,0.6803450642093913,0.22160664819944598,random_seed8,0.23594821020563594,0.2730769230769231
Ampicillin-Amoxicillin,0.6921019989504318,0.7051520794537555,random_seed8,0.23594821020563594,0.2730769230769231
