antibiotic,auroc,f1,split,hamming_loss,jaccard_score,jaccard_score_zd1,exact_match_ratio,restricted_jaccard
Piperacillin-Tazobactam,0.6577495974235105,0.024096385542168676,random_seed5,0.09186875891583453,0.0011887779362815024,0.757251545411317,0.7560627674750356,0.004930966469428007
Meropenem,0.6367180333883692,0.056338028169014086,random_seed5,0.09186875891583453,0.0011887779362815024,0.757251545411317,0.7560627674750356,0.004930966469428007
Ciprofloxacin,0.6844919786096255,0.0,random_seed5,0.09186875891583453,0.0011887779362815024,0.757251545411317,0.7560627674750356,0.004930966469428007
Ceftazidime,0.6518894009216589,0.0,random_seed5,0.09186875891583453,0.0011887779362815024,0.757251545411317,0.7560627674750356,0.004930966469428007
Cefepime,0.7017584630877682,0.0,random_seed5,0.09186875891583453,0.0011887779362815024,0.757251545411317,0.7560627674750356,0.004930966469428007
