antibiotic,auroc,f1,split,hamming_loss,jaccard_score
Penicillin,0.7533964921846602,0.851915380217267,random_seed6,0.1551594746716698,0.5674171357098187
Erythromycin,0.7390708428680396,0.08695652173913043,random_seed6,0.1551594746716698,0.5674171357098187
Clindamycin,0.7198907527057049,0.13714285714285715,random_seed6,0.1551594746716698,0.5674171357098187
Oxacillin,0.9369155885743563,0.717948717948718,random_seed6,0.1551594746716698,0.5674171357098187
Ciprofloxacin,0.7800535581715983,0.410958904109589,random_seed6,0.1551594746716698,0.5674171357098187
