antibiotic,auroc,f1,split,order_name,hamming_loss,jaccard_score,all_zero_frac
Ceftriaxone,0.8891821243653546,0.5985037406483791,random_seed4,option_d,0.26763137852246766,0.17993145468392993,0.6214775323686215
Ciprofloxacin,0.8163907445057605,0.532608695652174,random_seed4,option_d,0.26763137852246766,0.17993145468392993,0.6214775323686215
Ampicillin-Amoxicillin,0.6325759747706422,0.5653206650831354,random_seed4,option_d,0.26763137852246766,0.17993145468392993,0.6214775323686215
Cotrimoxazole,0.6310623556581986,0.36443148688046645,random_seed4,option_d,0.26763137852246766,0.17993145468392993,0.6214775323686215
Amoxicillin-Clavulanic acid,0.6396687668103608,0.21729490022172948,random_seed4,option_d,0.26763137852246766,0.17993145468392993,0.6214775323686215
