antibiotic,auroc,f1,split,hamming_loss,jaccard_score
Ceftriaxone,0.8311262707330124,0.5185185185185185,random_seed2,0.14024226110363391,0.047936294302377745
Tobramycin,0.8090336056096379,0.09302325581395349,random_seed2,0.14024226110363391,0.047936294302377745
Piperacillin-Tazobactam,0.7768140140366764,0.21374045801526717,random_seed2,0.14024226110363391,0.047936294302377745
Ciprofloxacin,0.7583516400272707,0.24358974358974358,random_seed2,0.14024226110363391,0.047936294302377745
Cotrimoxazole,0.7261170615600995,0.29411764705882354,random_seed2,0.14024226110363391,0.047936294302377745
