antibiotic,auroc,f1,split,hamming_loss,jaccard_score
Penicillin,0.7526881236266705,0.8448956570783982,random_seed0,0.15872420262664166,0.5646810506566604
Erythromycin,0.7414203316510455,0.1073170731707317,random_seed0,0.15872420262664166,0.5646810506566604
Clindamycin,0.7246290408055114,0.07643312101910828,random_seed0,0.15872420262664166,0.5646810506566604
Oxacillin,0.9103867102396515,0.6588235294117647,random_seed0,0.15872420262664166,0.5646810506566604
Ciprofloxacin,0.8121212121212121,0.4253393665158371,random_seed0,0.15872420262664166,0.5646810506566604
