antibiotic,auroc,f1,split,order_name,hamming_loss,jaccard_score,all_zero_frac
Penicillin,0.7023941610901148,0.8203033838973163,temporal,option_a,0.15609756097560976,0.5425734834271421,0.10787992495309569
Erythromycin,0.6234048809173772,0.08376963350785341,temporal,option_a,0.15609756097560976,0.5425734834271421,0.10787992495309569
Clindamycin,0.5516508139747576,0.10191082802547771,temporal,option_a,0.15609756097560976,0.5425734834271421,0.10787992495309569
Oxacillin,0.8278184324954926,0.5783132530120482,temporal,option_a,0.15609756097560976,0.5425734834271421,0.10787992495309569
Ciprofloxacin,0.6836535783904205,0.39766081871345027,temporal,option_a,0.15609756097560976,0.5425734834271421,0.10787992495309569
