antibiotic,auroc,f1,split,hamming_loss,jaccard_score,jaccard_score_zd1,exact_match_ratio,restricted_jaccard
Piperacillin-Tazobactam,0.5608843139548485,0.0,random_seed8,0.09500713266761769,0.0006419400855920115,0.7738231098430813,0.7731811697574893,0.0028301886792452833
Meropenem,0.6269086467149465,0.0,random_seed8,0.09500713266761769,0.0006419400855920115,0.7738231098430813,0.7731811697574893,0.0028301886792452833
Ciprofloxacin,0.7426356589147286,0.045454545454545456,random_seed8,0.09500713266761769,0.0006419400855920115,0.7738231098430813,0.7731811697574893,0.0028301886792452833
Ceftazidime,0.5805841354132094,0.0,random_seed8,0.09500713266761769,0.0006419400855920115,0.7738231098430813,0.7731811697574893,0.0028301886792452833
Cefepime,0.6572850979090608,0.0,random_seed8,0.09500713266761769,0.0006419400855920115,0.7738231098430813,0.7731811697574893,0.0028301886792452833
