antibiotic,auroc,f1,split,order_name,hamming_loss,jaccard_score,all_zero_frac
Ciprofloxacin,0.681704260651629,0.38095238095238093,temporal,misseeded_cipro_pen2,0.15834896810506566,0.549015009380863,0.09099437148217636
Penicillin,0.7131600846017823,0.8263127524523947,temporal,misseeded_cipro_pen2,0.15834896810506566,0.549015009380863,0.09099437148217636
Erythromycin,0.5935835865268384,0.04395604395604396,temporal,misseeded_cipro_pen2,0.15834896810506566,0.549015009380863,0.09099437148217636
Clindamycin,0.5430842631546857,0.040268456375838924,temporal,misseeded_cipro_pen2,0.15834896810506566,0.549015009380863,0.09099437148217636
Oxacillin,0.8216141690529218,0.5791505791505791,temporal,misseeded_cipro_pen2,0.15834896810506566,0.549015009380863,0.09099437148217636
