antibiotic,auroc,f1,split,order_name,hamming_loss,jaccard_score,all_zero_frac
Ciprofloxacin,0.8068798862828714,0.5618374558303887,random_seed7,option_e,0.26245239908606244,0.18895658796648898,0.6108149276466108
Ceftriaxone,0.8639291638839219,0.6014669926650367,random_seed7,option_e,0.26245239908606244,0.18895658796648898,0.6108149276466108
Ampicillin-Amoxicillin,0.64209956038396,0.5615686274509804,random_seed7,option_e,0.26245239908606244,0.18895658796648898,0.6108149276466108
Cotrimoxazole,0.6294999735994509,0.3924963924963925,random_seed7,option_e,0.26245239908606244,0.18895658796648898,0.6108149276466108
Amoxicillin-Clavulanic acid,0.6028692156936175,0.2782608695652174,random_seed7,option_e,0.26245239908606244,0.18895658796648898,0.6108149276466108
