antibiotic,auroc,f1,split,hamming_loss,jaccard_score
Ciprofloxacin,0.8068798862828714,0.5618374558303887,random_seed7,0.2466108149276466,0.2720741304899721
Cotrimoxazole,0.6546068958234332,0.3261943986820428,random_seed7,0.2466108149276466,0.2720741304899721
Ceftriaxone,0.8749847397864288,0.628992628992629,random_seed7,0.2466108149276466,0.2720741304899721
Amoxicillin-Clavulanic acid,0.6306095444956247,0.09863013698630137,random_seed7,0.2466108149276466,0.2720741304899721
Ampicillin-Amoxicillin,0.6839239430838039,0.707168894289186,random_seed7,0.2466108149276466,0.2720741304899721
