antibiotic,auroc,f1,split,hamming_loss,jaccard_score
Ceftriaxone,0.8139753677728361,0.4689655172413793,random_seed0,0.1531628532974428,0.02938537460744729
Tobramycin,0.7670807453416149,0.09803921568627451,random_seed0,0.1531628532974428,0.02938537460744729
Piperacillin-Tazobactam,0.7709460828292769,0.192,random_seed0,0.1531628532974428,0.02938537460744729
Ciprofloxacin,0.7330683624801271,0.21176470588235294,random_seed0,0.1531628532974428,0.02938537460744729
Cotrimoxazole,0.688854297672309,0.10810810810810811,random_seed0,0.1531628532974428,0.02938537460744729
