antibiotic,auroc,f1,split,hamming_loss,jaccard_score
Ciprofloxacin,0.8092033352218426,0.543859649122807,random_seed6,0.24935262757044935,0.2730896166539731
Cotrimoxazole,0.6613829759379991,0.3113964686998395,random_seed6,0.24935262757044935,0.2730896166539731
Ceftriaxone,0.8673426650501488,0.5888594164456233,random_seed6,0.24935262757044935,0.2730896166539731
Amoxicillin-Clavulanic acid,0.6259909159232755,0.1712707182320442,random_seed6,0.24935262757044935,0.2730896166539731
Ampicillin-Amoxicillin,0.6844492420153586,0.7053197848176928,random_seed6,0.24935262757044935,0.2730896166539731
