antibiotic,auroc,f1,split,hamming_loss,jaccard_score
Ceftriaxone,0.8060600717098688,0.45714285714285713,random_seed7,0.1437415881561238,0.03091072229699417
Tobramycin,0.7710978043912177,0.12345679012345678,random_seed7,0.1437415881561238,0.03091072229699417
Piperacillin-Tazobactam,0.7399535884084221,0.1774193548387097,random_seed7,0.1437415881561238,0.03091072229699417
Ciprofloxacin,0.7275629697697981,0.12903225806451613,random_seed7,0.1437415881561238,0.03091072229699417
Cotrimoxazole,0.7269298493511009,0.17582417582417584,random_seed7,0.1437415881561238,0.03091072229699417
